ids,RatingID,erkey,AccountabilityID,RatingYear,BaseYear,RatingInterval,CN_Priority,Creation_Date,date_calculated,publish_date,exclude,ExcludeFromLists,previousratingid,DataEntryAnalyst,Rpt_Comp_Date,Rpt_Comp_Emp,Reader2_Date,EmployeeID,Rpt_Ap_Date,Rpt_Ap_Emp,Rpt_Ver_Date,Incomplete,BoardList_Status,StaffList_Status,AuditedFinancial_status,Form990_status,Privacy_Status,StatusID,DonorAdvisoryDate,DonorAdvisoryText,IRSControlID,ResultsID,DonorAdvisoryCategoryID,RatingTableID,CauseID,CNVersion,Tax_Year,CEO_Salary,Direct_Support,Indirect_Support,Govt_Grants,Total_Contributions,ProgSvcRev,MemDues,PrimaryRev,Other_Revenue,Total_Revenue,Excess_Deficit,Int_Expense,Depreciation,Total_Expenses,Total_Func_Exp,Program_Expenses,Administration_Expenses,Fundraising_Expenses,Pymt_Affiliates,Total_Assets,Total_Liabilities,Total_Net_Assets,Assets_45,Assets_46,Assets_47c,Assets_48c,Assets_49,Assets_54,Liability_60
1197,133765,er-31006,95887,2017,2014,3,,43209.5608217593,43307.8201736111,43313,0,0,124585,97,43269.6115972222,NaN,NaN,97,43292.6704282407,70,43292.6704282407,NaN,1,1,1,1,0,NaN,NaN,NaN,88,NaN,NaN,29,29,2.11,2017,132826,NaN,NaN,0,538646,1304683,0,1843329,-9362,1833967,-464536,NaN,NaN,2298503,2298503,1854490,281414,162599,0,4905016,4089695,815321,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1198,133766,er-31011,95888,2017,2014,3,,43209.5608217593,43273.6212847222,43282,0,0,127019,70,43273.423287037,NaN,NaN,70,43273.6214583333,74,43273.6214583333,NaN,1,1,1,1,0,NaN,NaN,NaN,88,NaN,NaN,16,16,2.1,2017,117893,NaN,NaN,236145,2053902,128743,0,2182645,-62671,2119974,205607,NaN,NaN,1914367,1914367,1555534,105539,253294,0,8504185,3865685,4638500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1199,133176,er-31522,95298,2017,2014,3,,43193.4288657407,43273.4954282407,43282,0,0,123151,11,43259.6588310185,NaN,NaN,11,43273.4954861111,70,43273.4954861111,NaN,1,1,1,1,1,NaN,NaN,NaN,87,NaN,NaN,29,29,2.1,2017,115000,NaN,NaN,1984478,5599254,856601,0,6455855,89237,6545092,1805582,NaN,NaN,4739510,4739510,3646541,699127,393842,0,6985431,475714,6509717,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1200,133178,er-31538,95300,2017,2014,3,,43193.4288657407,43276.5243634259,43282,0,0,131513,97,43262.585,NaN,NaN,97,43276.5245486111,70,43276.5245486111,NaN,1,1,1,1,1,NaN,NaN,NaN,87,NaN,NaN,29,29,2.1,2017,95140,NaN,NaN,485143,1597995,0,0,1597995,155891,1753886,190336,NaN,NaN,1563550,1563550,1370250,106081,87219,0,3621344,97275,3524069,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1201,134044,er-31777,96166,2017,2013,4,,43209.5608217593,43307.8205208333,43313,0,0,124849,73,43270.5044560185,NaN,NaN,73,43292.7017361111,70,43292.7017361111,NaN,1,1,0,0,0,NaN,NaN,NaN,88,NaN,NaN,29,29,2.11,2017,94800,NaN,NaN,388248,1360839,0,0,1360839,1756,1362595,300083,NaN,NaN,1062512,1062512,810623,120909,130980,0,1324858,11000,1313858,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1202,134045,er-31779,96167,2017,2014,3,,43209.5608217593,43258.4322685185,43282,0,0,124850,NaN,43258.432349537,NaN,NaN,70,43269.4697800926,56,43269.4697800926,NaN,1,1,1,0,0,NaN,NaN,NaN,88,NaN,NaN,29,29,2.1,2017,171275,NaN,NaN,0,6575010,4550340,0,11125350,214243,11339593,4234871,NaN,NaN,7104722,7104722,6543751,265341,295630,0,15660782,4053729,11607053,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1203,132779,er-32524,95041,2016,2013,3,1,43174.3915856481,43201.6821759259,43221,0,0,130619,70,43200.4031828704,NaN,NaN,70,43200.4458796296,56,43200.4458796296,NaN,1,1,1,1,1,NaN,NaN,NaN,86,NaN,NaN,2,2,2.1,2016,0,NaN,NaN,0,1332485,0,0,1332485,1826,1334311,-49346,NaN,NaN,1383657,1383657,897025,51808,434824,0,424198,117675,306523,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1204,132781,er-32529,94769,2016,2013,3,,43174.3915856481,43256.5009143519,43282,0,0,123628,56,43230.4278356481,NaN,NaN,56,43256.5036458333,70,43256.5036458333,NaN,1,1,1,1,1,NaN,NaN,NaN,86,NaN,NaN,29,29,2.1,2016,82310,NaN,NaN,0,9932948,0,0,9932948,0,9932948,181128,NaN,NaN,9751820,9751820,8706864,407164,637792,0,2758681,165412,2593269,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1205,132162,er-31257,94639,2017,2014,3,,43174.3915856481,43278.4709143518,43282,0,0,123057,73,43242.3737152778,NaN,NaN,73,43252.5021412037,74,43252.5021412037,NaN,1,1,1,1,1,NaN,NaN,NaN,86,NaN,NaN,16,16,2.1,2017,136350,NaN,NaN,130435,1190160,245071,0,1435231,1826111,3261342,-1971402,NaN,NaN,5232744,5232744,4498316,403883,330545,0,49588109,466977,49121132,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1206,132168,er-31266,94094,2016,2012,4,,43174.3915856481,43231.497349537,43252,0,0,120617,70,43221.4118171296,NaN,NaN,70,43231.4975925926,56,43231.4975925926,NaN,1,1,1,1,1,NaN,NaN,NaN,86,NaN,NaN,2,2,2.1,2016,108140,NaN,NaN,0,2719177,309893,0,3029070,124524,3153594,333847,NaN,NaN,2819747,2819747,2205928,323391,290428,0,4771748,760074,4011674,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1207,133771,er-31027,95893,2017,2014,3,,43209.5608217593,43307.8201967593,43313,0,0,124592,74,43266.435150463,NaN,NaN,74,43297.3560069444,56,43297.3560069444,NaN,1,1,1,1,1,NaN,NaN,NaN,88,NaN,NaN,2,2,2.11,2017,121136,NaN,NaN,0,7485098,1032574,0,8517672,741995,9259667,1957724,NaN,NaN,7301943,7301943,6044182,394132,863629,0,26637941,1069277,25568664,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1208,133780,er-31046,95902,2017,2014,3,,43209.5608217593,43269.5237037037,43282,0,0,122990,73,43264.4064236111,NaN,NaN,73,43269.5237615741,74,43269.5237615741,NaN,1,1,0,0,0,NaN,NaN,NaN,88,NaN,NaN,4,4,2.1,2017,141647,NaN,NaN,448475,911582,4993545,0,5905127,188286,6093413,-156238,NaN,NaN,6249651,6249651,5398113,697423,154115,0,15469924,1227253,14242671,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1209,133531,er-30345,95653,2017,2014,3,,43209.5608217593,43276.5178935185,43282,0,0,124395,97,43269.4790740741,NaN,NaN,97,43276.5179398148,74,43276.5179398148,NaN,1,1,0,0,0,NaN,NaN,NaN,88,NaN,NaN,4,4,2.1,2017,460626,NaN,NaN,350875,12062343,6473364,0,18535707,863483,19399190,2862370,NaN,NaN,16536820,16536820,13628831,1634486,1273503,0,53390699,21143361,32247338,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1210,133533,er-30355,95655,2017,2014,3,,43209.5608217593,43307.819525463,43313,0,0,122801,97,43263.6155671296,NaN,NaN,97,43291.473275463,56,43291.473275463,NaN,1,1,0,0,1,NaN,NaN,NaN,88,NaN,NaN,6,6,2.11,2017,187187,NaN,NaN,0,607765,202849,0,810614,33817,844431,-279486,NaN,NaN,1123917,1123917,940126,75562,108229,0,3904796,1534118,2370678,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1211,132503,er-31908,94960,2017,2014,3,,43174.3915856481,43269.5263888889,43282,0,0,126228,74,43256.4278472222,NaN,NaN,74,43269.5264699074,70,43269.5264699074,NaN,1,0,0,0,0,NaN,NaN,NaN,86,NaN,NaN,29,29,2.1,2017,119330,NaN,NaN,1310725,2118066,16835,0,2134901,22253,2157154,390140,NaN,NaN,1767014,1767014,1417349,236854,112811,0,3463858,203203,3260655,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1212,132508,er-31916,94137,2016,2013,3,,43174.3915856481,43235.4924537037,43252,0,0,120750,11,43221.6157986111,NaN,NaN,11,43235.4925231481,74,43235.4925231481,NaN,1,1,0,0,0,NaN,NaN,NaN,86,NaN,NaN,3,3,2.1,2016,76292,NaN,NaN,80573,1551120,286637,0,1837757,156140,1993897,781441,NaN,NaN,1212456,1212456,918488,111116,182852,0,4390340,242057,4148283,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1213,132170,er-31269,93751,2016,2013,3,,43174.3915856481,43227.5151967593,43252,0,0,118129,56,43209.425,NaN,NaN,56,43227.5153125,74,43227.5153125,NaN,1,1,0,0,0,NaN,NaN,NaN,86,NaN,NaN,3,3,2.1,2016,166066,NaN,NaN,184922,3571334,59890,70190,3631224,52280,3683504,1108594,NaN,NaN,2574910,2574910,1849630,495166,230114,0,17442118,996197,16445921,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1214,132179,er-31289,94334,2016,2013,3,,43174.3915856481,43236.5044328704,43252,0,0,122092,70,43223.4185300926,NaN,NaN,70,43236.5045486111,74,43236.5045486111,NaN,1,1,0,0,0,NaN,NaN,NaN,86,NaN,NaN,4,4,2.1,2016,95000,NaN,NaN,39461,303550,64470,0,368020,144477,512497,-231129,NaN,NaN,743626,743626,511150,166781,65695,0,4240537,11205,4229332,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1215,132783,er-32536,94180,2017,2014,3,,43174.3915856481,43241.6410069444,43252,0,0,120866,70,43238.4337847222,NaN,NaN,70,43241.6412268519,74,43241.6412268519,NaN,0,0,0,0,0,NaN,NaN,NaN,86,NaN,NaN,16,16,2.1,2017,58916,NaN,NaN,355204,706863,273563,0,980426,37288,1017714,58063,NaN,NaN,959651,959651,868435,64530,26686,0,3292929,37767,3255162,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1216,132787,er-32540,93992,2016,2013,3,,43174.3915856481,43236.4540625,43252,0,0,120330,56,43222.4175347222,NaN,NaN,56,43236.4541087963,74,43236.4541087963,NaN,1,1,0,0,0,NaN,NaN,NaN,86,NaN,NaN,16,16,2.1,2016,115684,NaN,NaN,0,2908004,365702,0,3273706,15811,3289517,752774,NaN,NaN,2536743,2536743,1778804,415394,342545,0,2409645,66207,2343438,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1217,133180,er-31542,95302,2017,2014,3,,43193.4288657407,43263.4404976852,43282,0,0,123155,97,43259.4402083333,NaN,NaN,97,43263.4406365741,74,43263.4406365741,NaN,1,1,1,1,1,NaN,NaN,NaN,87,NaN,NaN,16,16,2.1,2017,192098,NaN,NaN,501180,3789549,34558,0,3824107,-98609,3725498,169531,NaN,NaN,3555967,3555967,2759517,317272,479178,0,3118149,339783,2778366,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1218,133181,er-31559,95303,2017,2014,3,,43193.4288657407,43265.4194097222,43282,0,0,126096,70,43263.4221527778,NaN,NaN,70,43265.4194791667,74,43265.4194791667,NaN,1,1,0,0,0,NaN,NaN,NaN,87,NaN,NaN,3,3,2.1,2017,77614,NaN,NaN,59468,526009,314320,153638,840329,70896,911225,-242967,NaN,NaN,1154192,1154192,1009224,140408,4560,0,5343716,1434434,3909282,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1219,132513,er-31923,94696,2016,2013,3,,43174.3915856481,43242.4486921296,43252,0,0,123256,70,43235.4395138889,NaN,NaN,70,43242.4490162037,74,43242.4490162037,NaN,1,1,0,0,0,NaN,NaN,NaN,86,NaN,NaN,16,16,2.1,2016,153784,NaN,NaN,241357,1029878,614853,26082,1644731,370208,2014939,183875,NaN,NaN,1831064,1831064,1502608,162317,166139,0,3751562,138089,3613473,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1220,132515,er-31929,94406,2016,2013,3,,43174.3915856481,43238.5230671296,43252,0,0,122283,73,43228.4251851852,NaN,NaN,73,43238.5231134259,74,43238.5231134259,NaN,1,1,1,1,0,NaN,NaN,NaN,86,NaN,NaN,16,16,2.1,2016,64841,NaN,NaN,47459,908924,0,0,908924,7516,916440,-189989,NaN,NaN,1106429,1106429,918530,93011,94888,0,5504828,109522,5395306,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1221,133534,er-30357,95656,2017,2014,3,,43209.5608217593,43307.8194907407,43313,0,0,124398,73,43269.3959953704,NaN,NaN,73,43297.450150463,56,43297.450150463,NaN,1,1,1,1,1,NaN,NaN,NaN,88,NaN,NaN,2,2,2.11,2017,218607,NaN,NaN,0,12354635,6181707,0,18536342,958437,19494779,1086351,NaN,NaN,18408428,18408428,14315543,1070034,3022851,0,29608751,5287277,24321474,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1222,133543,er-30369,95665,2017,2014,3,,43209.5608217593,43266.5054861111,43282,0,0,121847,97,43263.4953009259,NaN,NaN,97,43266.5055439815,74,43266.5055439815,NaN,1,1,0,1,0,NaN,NaN,NaN,88,NaN,NaN,3,3,2.1,2017,115000,NaN,NaN,46600,1722090,1607976,713885,3330066,129992,3460058,-462380,NaN,NaN,3922438,3922438,3554798,228650,138990,0,7339660,1175113,6164547,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1223,132180,er-31295,93802,2016,2013,3,,43174.3915856481,43227.4868865741,43252,0,0,118794,73,43210.4015046296,NaN,NaN,73,43227.4869328704,70,43227.4869328704,NaN,1,1,1,1,1,NaN,NaN,NaN,86,NaN,NaN,29,29,2.1,2016,201510,NaN,NaN,0,7740235,0,0,7740235,104447,7844682,-298049,NaN,NaN,8142731,8142731,7309595,450359,382777,0,3815252,84433,3730819,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1224,132182,er-31297,94335,2016,2013,3,,43174.3915856481,43251.4111921296,43252,0,0,122094,56,43227.4176273148,NaN,NaN,56,43237.5189351852,74,43237.5189351852,NaN,1,1,1,1,1,NaN,NaN,NaN,86,NaN,NaN,16,16,2.1,2016,71425,NaN,NaN,0,1240856,406330,0,1647186,408608,2055794,-35810,NaN,NaN,2091604,2091604,1579726,287729,224149,0,2829483,91301,2738182,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1225,134047,er-31783,96169,2017,2014,3,,43209.5608217593,43307.8206018519,43313,0,0,127372,70,43276.43125,NaN,NaN,70,43291.6001967593,74,43291.6001967593,NaN,1,1,1,1,1,NaN,NaN,NaN,88,NaN,NaN,16,16,2.11,2017,124495,NaN,NaN,893563,2694239,119289,0,2813528,-97812,2715716,17119,NaN,NaN,2698597,2698597,2366943,167258,164396,0,1492771,232179,1260592,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1226,134050,er-31789,96172,2017,2014,3,,43209.5608217593,43271.4817592593,43282,0,0,124853,73,43270.5061111111,NaN,NaN,73,43271.4818055556,74,43271.4818055556,NaN,1,1,0,0,0,NaN,NaN,NaN,88,NaN,NaN,4,4,2.1,2017,142800,NaN,NaN,90000,1037901,296802,259452,1334703,59979,1394682,77411,NaN,NaN,1317271,1317271,886242,293771,137258,0,812961,1402,811559,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1227,132183,er-31301,93911,2016,2013,3,,43174.3915856481,43237.6391203704,43252,0,0,119901,56,43221.4183449074,NaN,NaN,56,43237.6391898148,70,43237.6391898148,NaN,1,1,1,1,1,NaN,NaN,NaN,86,NaN,NaN,29,29,2.1,2016,102443,NaN,NaN,0,1941181,0,0,1941181,151704,2092885,-184288,NaN,NaN,2277173,2277173,1779662,144890,352621,0,953700,42930,910770,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1228,132185,er-31305,95001,2016,2013,3,,43174.3915856481,43241.4867013889,43252,0,0,127796,56,43231.4220833333,NaN,NaN,56,43241.4867476852,74,43241.4867476852,NaN,1,1,1,1,1,NaN,NaN,NaN,86,NaN,NaN,16,16,2.1,2016,129423,NaN,NaN,161359,2241622,0,0,2241622,125525,2367147,307538,NaN,NaN,2059609,2059609,1524032,243812,291765,0,3234367,163539,3070828,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1229,133548,er-30386,95670,2017,2014,3,,43209.5608217593,43269.5261458333,43282,0,0,118494,73,43264.3984143519,NaN,NaN,73,43269.5262037037,74,43269.5262037037,NaN,1,1,0,0,2,NaN,NaN,NaN,88,NaN,NaN,4,4,2.1,2017,91383,NaN,NaN,0,3523160,3863937,0,7387097,-18839,7368258,303755,NaN,NaN,7064503,7064503,5347372,998512,718619,0,9229544,714889,8514655,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1230,133549,er-30388,95671,2017,2014,3,,43209.5608217593,43276.48,43282,0,0,123944,70,43269.4238657407,NaN,NaN,70,43276.4800578704,74,43276.4800578704,NaN,1,1,0,1,0,NaN,NaN,NaN,88,NaN,NaN,3,3,2.1,2017,288118,NaN,NaN,1498081,5199844,6849365,0,12049209,961553,13010762,-2231197,NaN,NaN,15241959,15241959,12356017,2118440,767502,0,106845783,2007107,104838676,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1231,134051,er-31795,96173,2017,2014,3,,43209.5608217593,43286.4613425926,43313,0,0,126188,70,43271.8371759259,NaN,NaN,70,43286.4613888889,74,43286.4613888889,NaN,1,1,0,0,0,NaN,NaN,NaN,88,NaN,NaN,16,16,2.1,2017,101804,NaN,NaN,0,1017433,216443,0,1233876,3690035,4923911,1265393,NaN,NaN,3658518,3658518,3171051,311261,176206,0,11299665,243901,11055764,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1232,134054,er-31800,96176,2017,2014,3,,43209.5608217593,43272.6324074074,43282,0,0,124856,97,43266.4806018519,NaN,NaN,97,43272.6325,74,43272.6325,NaN,1,1,0,0,0,NaN,NaN,NaN,88,NaN,NaN,4,4,2.1,2017,132850,NaN,NaN,60323,1099811,2628198,0,3728009,250134,3978143,170139,NaN,NaN,3808004,3808004,3145722,563102,99180,0,6228918,1954819,4274099,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1233,133784,er-31057,95906,2017,2014,3,,43209.5608217593,43276.4895949074,43282,0,0,124601,97,43269.6381712963,NaN,NaN,97,43276.4897916667,74,43276.4897916667,NaN,1,1,0,0,0,NaN,NaN,NaN,88,NaN,NaN,4,4,2.1,2017,165507,NaN,NaN,125812,1602065,1292707,0,2894772,5270165,8164937,1815997,NaN,NaN,6348940,6348940,5301885,533033,514022,0,92076510,941973,91134537,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1234,133786,er-31061,95908,2017,2014,3,,43209.5608217593,43286.5262731481,43313,0,0,125868,97,43271.5463541667,NaN,NaN,97,43286.5263425926,74,43286.5263425926,NaN,1,1,1,1,1,NaN,NaN,NaN,88,NaN,NaN,4,4,2.1,2017,193189,NaN,NaN,296571,5024561,1730301,0,6754862,588668,7343530,1463127,NaN,NaN,5880403,5880403,4831642,484822,563939,0,12467474,4414258,8053216,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1235,134057,er-31807,96179,2017,2014,3,,43209.5608217593,43307.8213657407,43313,0,0,124860,73,43270.503287037,NaN,NaN,73,43294.4668518519,70,43294.4668518519,NaN,1,0,0,0,0,NaN,NaN,NaN,88,NaN,NaN,29,29,2.11,2017,69823,NaN,NaN,2123145,2253306,2279,0,2255585,46761,2302346,-375944,NaN,NaN,2678290,2678290,1838794,755288,84208,0,8600114,338520,8261594,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1236,134058,er-31809,96180,2017,2013,4,,43209.5608217593,43277.6250462963,43282,0,0,124862,73,43270.5054166667,NaN,NaN,73,43277.6251851852,74,43277.6251851852,NaN,1,1,1,1,0,NaN,NaN,NaN,88,NaN,NaN,4,4,2.1,2017,75000,NaN,NaN,1008767,2769029,1199749,0,3968778,187,3968965,682558,NaN,NaN,3286407,3286407,2593540,657989,34878,0,2842660,71794,2770866,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1237,132191,er-31318,94098,2017,2013,4,,43174.3915856481,43245.3765046296,43252,0,0,120630,70,43236.4326041667,NaN,NaN,70,43245.3771759259,74,43245.3771759259,NaN,1,1,0,0,0,NaN,NaN,NaN,86,NaN,NaN,16,16,2.1,2017,NaN,NaN,NaN,793517,2340708,0,0,2340708,410248,2750956,244127,NaN,NaN,2506829,2506829,2376055,120884,9890,0,1278143,124206,1153937,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1238,132199,er-31344,94869,2017,2012,4.5,,43174.3915856481,43256.4890393519,43282,0,0,124715,56,43244.4227083333,NaN,NaN,56,43256.4893287037,74,43256.4893287037,NaN,1,1,1,1,1,NaN,NaN,NaN,86,NaN,NaN,3,3,2.1,2017,101922,NaN,NaN,175772,713196,456763,20905,1169959,144630,1314589,-100077,NaN,NaN,1414666,1414666,1133949,171256,109461,0,4429543,90707,4338836,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1239,133787,er-31062,95909,2017,2014,3,,43209.5608217593,43276.4625115741,43282,0,0,124602,97,43269.6273148148,NaN,NaN,97,43276.4626736111,74,43276.4626851852,NaN,1,1,0,0,0,NaN,NaN,NaN,88,NaN,NaN,4,4,2.1,2017,258615,NaN,NaN,2466156,11859438,6741434,218672,18600872,445927,19046799,2123036,NaN,NaN,16923763,16923763,13352430,1410147,2161186,0,46072644,2608543,43464101,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1240,133791,er-31069,95913,2017,2014,3,,43209.5608217593,43271.4719560185,43282,0,0,124007,56,43265.4078009259,NaN,NaN,56,43271.4723032407,74,43271.4723032407,NaN,1,1,0,0,0,NaN,NaN,NaN,88,NaN,NaN,16,16,2.1,2017,158096,NaN,NaN,1180687,5193793,2145841,0,7339634,1630245,8969879,-2288367,NaN,NaN,11258246,11258246,8436946,1655059,1166241,0,15375491,4477943,10897548,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1241,132791,er-32546,94463,2016,2013,3,,43174.3915856481,43237.524849537,43252,0,0,122437,70,43228.4266550926,NaN,NaN,70,43237.5249189815,74,43237.5249189815,NaN,1,1,0,0,0,NaN,NaN,NaN,86,NaN,NaN,16,16,2.1,2016,112275,NaN,NaN,0,440423,66918,0,507341,72679,580020,-558978,NaN,NaN,1138998,1138998,484262,506183,148553,0,1848507,20408,1828099,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1242,132793,er-32549,94465,2016,2013,3,,43174.3915856481,43236.4589467593,43252,0,0,122439,73,43223.4155902778,NaN,NaN,73,43236.4589930556,74,43236.4589930556,NaN,1,1,0,0,0,NaN,NaN,NaN,86,NaN,NaN,4,4,2.1,2016,144941,NaN,NaN,17388,860924,1777670,167938,2638594,77,2638671,-1337520,NaN,NaN,3976191,3976191,3268037,410700,297454,0,8478557,2626104,5852453,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1243,134060,er-31812,96182,2017,2014,3,,43209.5608217593,43286.4631828704,43313,0,0,126196,70,43271.8379976852,NaN,NaN,70,43286.463275463,74,43286.463275463,NaN,1,1,0,0,0,NaN,NaN,NaN,88,NaN,NaN,4,4,2.1,2017,NaN,NaN,NaN,96208,705366,451852,0,1157218,-11947,1145271,-82221,NaN,NaN,1227492,1227492,1018783,60951,147758,0,1328448,825976,502472,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1244,134061,er-31815,96183,2017,2014,3,,43209.5608217593,43307.8210648148,43313,0,0,124866,73,43270.507037037,NaN,NaN,73,43294.4737615741,70,43294.4737615741,NaN,1,1,1,1,1,NaN,NaN,NaN,88,NaN,NaN,29,29,2.11,2017,117535,NaN,NaN,3903193,20192058,4562305,0,24754363,39535,24793898,-556774,NaN,NaN,25350672,25350672,23178264,1482841,689567,0,5780890,1236753,4544137,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1245,132200,er-31345,94339,2016,2012,4,,43174.3915856481,43236.4697569444,43252,0,0,122108,70,43223.4242708333,NaN,NaN,70,43236.4698032407,74,43236.4698032407,NaN,1,1,0,0,0,NaN,NaN,NaN,86,NaN,NaN,3,3,2.1,2016,251535,NaN,NaN,65000,4631896,419279,410315,5051175,3196881,8248056,-469370,NaN,NaN,8717426,8717426,7282852,650426,784148,0,125094890,1820620,123274270,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1246,132203,er-31352,94099,2017,2014,3,,43174.3915856481,43245.3825,43252,0,0,120635,70,43236.4372222222,NaN,NaN,70,43245.3826041667,74,43245.3826041667,NaN,1,1,0,0,0,NaN,NaN,NaN,86,NaN,NaN,4,4,2.1,2017,172967,NaN,NaN,0,1294344,680319,0,1974663,370440,2345103,567742,NaN,NaN,1777361,1777361,1305157,299933,172271,0,8966414,246855,8719559,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1247,132516,er-31931,93957,2016,2013,3,,43174.3915856481,43230.5145023148,43252,0,0,120148,56,43213.5827893519,NaN,NaN,56,43230.5145833333,74,43230.5145833333,NaN,1,1,1,1,1,NaN,NaN,NaN,86,NaN,NaN,16,16,2.1,2016,107771,NaN,NaN,0,1099521,0,75974,1099521,417596,1517117,107863,NaN,NaN,1409254,1409254,668386,190844,550024,0,4246707,28632,4218075,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1248,132518,er-31936,94407,2016,2013,3,,43174.3915856481,43241.4375694444,43252,0,0,122285,73,43228.4386689815,NaN,NaN,73,43241.437650463,74,43241.437650463,NaN,1,1,0,0,0,NaN,NaN,NaN,86,NaN,NaN,16,16,2.1,2016,97094,NaN,NaN,659462,1541497,55259,0,1596756,109986,1706742,134589,NaN,NaN,1572153,1572153,1099562,238369,234222,0,5686965,123782,5563183,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1249,133804,er-31116,95926,2017,2014,3,,43209.5608217593,43276.4929282407,43282,0,0,124620,97,43266.4502777778,NaN,NaN,97,43276.4931712963,74,43276.4931712963,NaN,1,1,0,0,1,NaN,NaN,NaN,88,NaN,NaN,16,16,2.1,2017,99233,NaN,NaN,68536,2766490,0,0,2766490,236274,3002764,766915,NaN,NaN,2235849,2235849,1764213,202830,268806,15531,3273476,138825,3134651,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1250,133807,er-31138,95929,2017,2013,4,0,43209.5608217593,43284.5130671296,43313,0,0,123018,73,43264.4091203704,NaN,NaN,73,43284.512974537,70,43284.512974537,NaN,1,1,1,1,1,NaN,NaN,NaN,88,NaN,NaN,29,29,2.1,2017,72908,NaN,NaN,0,668692,0,0,668692,42524,711216,93930,NaN,NaN,617286,617286,441753,105294,70239,0,1097974,61979,1035995,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1251,132795,er-32554,93688,2016,2013,3,,43174.3915856481,43244.4487037037,43252,0,0,99996,70,43228.4272916667,NaN,NaN,70,43244.448900463,56,43244.448900463,NaN,1,1,0,0,0,NaN,NaN,NaN,86,NaN,NaN,2,2,2.1,2016,64575,NaN,NaN,0,1004428,47974,0,1052402,221197,1273599,68988,NaN,NaN,1204611,1204611,941302,123558,139751,0,5701970,41121,5660849,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1252,132803,er-32559,93995,2016,2013,3,,43174.3915856481,43236.5301157407,43252,0,0,120340,73,43223.4186921296,NaN,NaN,73,43236.5303703704,70,43236.5303703704,NaN,0,0,0,0,0,NaN,NaN,NaN,86,NaN,NaN,29,29,2.1,2016,86500,NaN,NaN,0,1211872,748295,0,1960167,43,1960210,-7569,NaN,NaN,1967779,1967779,1554188,353944,59647,0,3161887,29134,3132753,NaN,NaN,NaN,NaN,NaN,NaN,NaN
